url,subject,body,label
https://www.twitter.com/notifications,New follower notification,"Hi Taylor, New follower notification. View details at https://www.twitter.com/notifications",0
https://myaccount.apple.com/security,Security alert for your Apple Account,"Hi Chris Lee, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.apple.com/security",0
https://www.techcrunch.com,TechCrunch Weekly Newsletter - Tech News,Here are this week's top stories from TechCrunch. Read more at https://www.techcrunch.com,0
http://115.222.140.16/twitter/login,Security Alert - Twitter,"Dear customer, Your twitter account has been suspended due to unusual activity. Act fast to verify your account. Provide your credit card.",1
http://chase.com/verify,Chase - Immediate Action Required,"Dear user, Your chase account will be closed within 24 hours unless you verify your identity. Enter your account number.",1
http://citib4nk.com/verify,Citibank - Immediate Action Required,I hope this message finds you well. We are writing to inform you that your citibank account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://tinyurl.com/xyz789,Bankofamerica Security Alert,"Dear user, Your bankofamerica account will be closed within 24 hours unless you verify your identity. Enter your full name.",1
http://wellsfargo-secure.racing/login,Your Wellsfargo account needs verification,"Dear user, Your wellsfargo account will be closed within 48 hours unless you verify your identity. Enter your cvv.",1
http://wwalmart.com/verify,Walmart - Immediate Action Required,"Dear valued customer, We detected suspicious login attempts on your walmart account. Click here click here to secure your account.",1
http://mmicrosoft.com/verify,Microsoft - Immediate Action Required,"Dear customer, Your microsoft account has been suspended due to unusual activity. Hurry to verify your account. Provide your password.",1
https://goo.gl/xyz789,Netflix Security Alert,"Dear user, Your netflix account will be closed within 24 hours unless you verify your identity. Enter your full name.",1
https://update.secure.verify.facebook-verify.com,Action Required: Facebook Account,"Dear valued customer, We detected suspicious login attempts on your facebook account. Click here suspended to secure your account.",1
https://www.medium.com,Medium Weekly Newsletter - Tech News,Here are this week's top stories from Medium. Read more at https://www.medium.com,0
https://myaccount.microsoft.com/security,Security alert for your Microsoft Account,"Hi Chris Lee, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.microsoft.com/security",0
https://www.github.com/notifications,New issue in your repository,"Hi Morgan, New issue in your repository. View details at https://www.github.com/notifications",0
http://twitter2.com/verify,Twitter - Immediate Action Required,"Dear valued customer, We detected suspicious login attempts on your twitter account. Click here respond immediately to secure your account.",1
http://microsoft-secure.cf/login,Your Microsoft account needs verification,"Dear valued customer, We detected suspicious login attempts on your microsoft account. Click here verify now to secure your account.",1
https://myaccount.apple.com/security,Security alert for your Apple Account,"Hi Chris Lee, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.apple.com/security",0
https://www.techcrunch.com,TechCrunch Weekly Newsletter - Top Stories,Here are this week's top stories from TechCrunch. Read more at https://www.techcrunch.com,0
http://amazon-secure.tk/login,Your Amazon account needs verification,"Dear valued customer, We detected suspicious login attempts on your amazon account. Click here locked to secure your account.",1
https://www.linkedin.com/notifications,You have a new connection,"Hi Alex, You have a new connection. View details at https://www.linkedin.com/notifications",0
http://walmart-secure.tk/login,Your Walmart account needs verification,"Dear valued customer, We detected suspicious login attempts on your walmart account. Click here last chance to secure your account.",1
https://myaccount.microsoft.com/security,Security alert for your Microsoft Account,"Hi Chris Lee, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.microsoft.com/security",0
https://www.walmart.com/orders,Your Walmart order confirmation #827114,"Hi Sarah Johnson, Thank you for your order. Your package will arrive on Dec 15. Track your order at https://www.walmart.com/orders",0
https://myaccount.apple.com/security,Security alert for your Apple Account,"Hi Chris Lee, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.apple.com/security",0
https://bl.ink/1a2b3c,Chase Security Alert,"Dear customer, Your chase account has been suspended due to unusual activity. Last chance to verify your account. Provide your SSN.",1
http://205.41.136.197/target/login,Urgent: Target Account Suspended,"Dear user, Your target account will be closed within 24 hours unless you verify your identity. Enter your social security.",1
https://www.target.com/orders,Your Target order confirmation #541728,"Hi Emily Davis, Thank you for your order. Your package will arrive on Dec 16. Track your order at https://www.target.com/orders",0
https://secure.account.login.citibank-verify.com,Action Required: Citibank Account,"Dear customer, Your citibank account has been suspended due to unusual activity. Limited time to verify your account. Provide your credit card.",1
https://update.secure.account.microsoft-verify.com,Action Required: Microsoft Account,"Dear valued customer, We detected suspicious login attempts on your microsoft account. Click here last chance to secure your account.",1
http://facebook-login.com/verify,Facebook - Immediate Action Required,"Dear customer, Your facebook account has been suspended due to unusual activity. Last chance to verify your account. Provide your password.",1
https://www.substack.com,Substack Weekly Newsletter - Top Stories,Here are this week's top stories from Substack. Read more at https://www.substack.com,0
http://twitter-secure.tk/login,Your Twitter account needs verification,"Dear valued customer, We detected suspicious login attempts on your twitter account. Click here hurry to secure your account.",1
https://t.co/abc123,Apple Security Alert,"Dear user, Your apple account will be closed within 48 hours unless you verify your identity. Enter your mother maiden name.",1
http://6.173.175.201/wellsfargo/login,Security Alert - Wellsfargo,"Dear user, Your wellsfargo account will be closed within 24 hours unless you verify your identity. Enter your date of birth.",1
https://login.secure.account.twitter-verify.com,Action Required: Twitter Account,"Dear customer, Your twitter account has been suspended due to unusual activity. Action required to verify your account. Provide your SSN.",1
https://www.techcrunch.com,TechCrunch Weekly Newsletter - Top Stories,Here are this week's top stories from TechCrunch. Read more at https://www.techcrunch.com,0
http://facebook-secure.stream/login,Your Facebook account needs verification,"Dear valued customer, We detected suspicious login attempts on your facebook account. Click here click here to secure your account.",1
https://myaccount.apple.com/security,Security alert for your Apple Account,"Hi Pat Wilson, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.apple.com/security",0
http://ttwitttter.com/verify,Twitter - Immediate Action Required,"Dear valued customer, We detected suspicious login attempts on your twitter account. Click here final notice to secure your account.",1
http://160.47.15.135/twitter/login,Verify Your Twitter Account,"Dear customer, Your twitter account has been suspended due to unusual activity. Act now to verify your account. Provide your credit card.",1
https://www.substack.com,Substack Weekly Newsletter - Latest Articles,Here are this week's top stories from Substack. Read more at https://www.substack.com,0
https://www.target.com/orders,Your Target order confirmation #110567,"Hi Emily Davis, Thank you for your order. Your package will arrive on Dec 16. Track your order at https://www.target.com/orders",0
https://myaccount.google.com/security,Security alert for your Google Account,"Hi Sam Brown, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.google.com/security",0
https://myaccount.google.com/security,Security alert for your Google Account,"Hi Pat Wilson, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.google.com/security",0
https://secure.account.login.citibank-verify.com,Action Required: Citibank Account,"Dear valued customer, We detected suspicious login attempts on your citibank account. Click here limited time to secure your account.",1
https://login.account.secure.americanexpress-verify.com,Action Required: Americanexpress Account,I hope this message finds you well. We are writing to inform you that your americanexpress account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://secure.account.login.ebay-verify.com,Action Required: Ebay Account,I hope this message finds you well. We are writing to inform you that your ebay account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://bl.ink/1a2b3c,Twitter Security Alert,"Dear customer, Your twitter account has been suspended due to unusual activity. Locked to verify your account. Provide your credit card.",1
http://212.26.27.143/amazon/login,Urgent: Amazon Account Suspended,"Dear valued customer, We detected suspicious login attempts on your amazon account. Click here expires to secure your account.",1
https://www.target.com/orders,Your Target order confirmation #273521,"Hi Sarah Johnson, Thank you for your order. Your package will arrive on Dec 15. Track your order at https://www.target.com/orders",0
http://facebook-secure.racing/login,Your Facebook account needs verification,"Dear user, Your facebook account will be closed within 24 hours unless you verify your identity. Enter your security code.",1
https://bl.ink/xyz789,Walmart Security Alert,"Dear user, Your walmart account will be closed within 24 hours unless you verify your identity. Enter your social security.",1
https://www.ebay.com/orders,Your Ebay order confirmation #242316,"Hi John Smith, Thank you for your order. Your package will arrive on Dec 17. Track your order at https://www.ebay.com/orders",0
http://linkedin-secure.work/login,Your Linkedin account needs verification,"Dear valued customer, We detected suspicious login attempts on your linkedin account. Click here click here to secure your account.",1
https://www.netflix.com/notifications,New shows added to your list,"Hi Alex, New shows added to your list. View details at https://www.netflix.com/notifications",0
http://walmart.com/verify,Walmart - Immediate Action Required,I hope this message finds you well. We are writing to inform you that your walmart account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://www.theverge.com,The Verge Weekly Newsletter - Top Stories,Here are this week's top stories from The Verge. Read more at https://www.theverge.com,0
https://myaccount.google.com/security,Security alert for your Google Account,"Hi Sam Brown, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.google.com/security",0
http://chas3.com/verify,Chase - Immediate Action Required,"Dear valued customer, We detected suspicious login attempts on your chase account. Click here respond immediately to secure your account.",1
https://www.netflix.com/notifications,New shows added to your list,"Hi Jordan, New shows added to your list. View details at https://www.netflix.com/notifications",0
https://www.github.com/notifications,New issue in your repository,"Hi Jordan, New issue in your repository. View details at https://www.github.com/notifications",0
https://myaccount.microsoft.com/security,Security alert for your Microsoft Account,"Hi Chris Lee, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.microsoft.com/security",0
https://www.target.com/orders,Your Target order confirmation #109303,"Hi John Smith, Thank you for your order. Your package will arrive on Dec 17. Track your order at https://www.target.com/orders",0
https://www.walmart.com/orders,Your Walmart order confirmation #894495,"Hi John Smith, Thank you for your order. Your package will arrive on Dec 15. Track your order at https://www.walmart.com/orders",0
https://www.walmart.com/orders,Your Walmart order confirmation #179049,"Hi Sarah Johnson, Thank you for your order. Your package will arrive on Dec 15. Track your order at https://www.walmart.com/orders",0
https://www.netflix.com/notifications,New shows added to your list,"Hi Jordan, New shows added to your list. View details at https://www.netflix.com/notifications",0
https://verify.account.secure.bankofamerica-verify.com,Action Required: Bankofamerica Account,"Dear customer, Your bankofamerica account has been suspended due to unusual activity. Confirm now to verify your account. Provide your account number.",1
https://www.substack.com,Substack Weekly Newsletter - Latest Articles,Here are this week's top stories from Substack. Read more at https://www.substack.com,0
http://amazon-secure.win/login,Your Amazon account needs verification,"Dear user, Your amazon account will be closed within 24 hours unless you verify your identity. Enter your ssn.",1
https://account.secure.update.amazon-verify.com,Action Required: Amazon Account,"Dear user, Your amazon account will be closed within 24 hours unless you verify your identity. Enter your otp.",1
http://n3tflix.com/verify,Netflix - Immediate Action Required,"Dear valued customer, We detected suspicious login attempts on your netflix account. Click here locked to secure your account.",1
http://walmart.com/verify,Walmart - Immediate Action Required,I hope this message finds you well. We are writing to inform you that your walmart account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://www.twitter.com/notifications,New follower notification,"Hi Alex, New follower notification. View details at https://www.twitter.com/notifications",0
https://www.linkedin.com/notifications,You have a new connection,"Hi Jordan, You have a new connection. View details at https://www.linkedin.com/notifications",0
https://www.medium.com,Medium Weekly Newsletter - Tech News,Here are this week's top stories from Medium. Read more at https://www.medium.com,0
http://paypal.com/verify,Paypal - Immediate Action Required,"Dear customer, Your paypal account has been suspended due to unusual activity. Hurry to verify your account. Provide your password.",1
https://login.verify.update.facebook-verify.com,Action Required: Facebook Account,"Dear customer, Your facebook account has been suspended due to unusual activity. Act now to verify your account. Provide your credit card.",1
http://twitter-secure.link/login,Your Twitter account needs verification,I hope this message finds you well. We are writing to inform you that your twitter account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
http://138.64.210.214/wellsfargo/login,Security Alert - Wellsfargo,I hope this message finds you well. We are writing to inform you that your wellsfargo account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://www.ebay.com/orders,Your Ebay order confirmation #953724,"Hi Michael Chen, Thank you for your order. Your package will arrive on Dec 16. Track your order at https://www.ebay.com/orders",0
https://bit.ly/xyz789,Chase Security Alert,"Dear valued customer, We detected suspicious login attempts on your chase account. Click here verify now to secure your account.",1
https://www.netflix.com/notifications,New shows added to your list,"Hi Jordan, New shows added to your list. View details at https://www.netflix.com/notifications",0
https://myaccount.microsoft.com/security,Security alert for your Microsoft Account,"Hi Chris Lee, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.microsoft.com/security",0
https://www.linkedin.com/notifications,You have a new connection,"Hi Alex, You have a new connection. View details at https://www.linkedin.com/notifications",0
https://www.linkedin.com/notifications,You have a new connection,"Hi Alex, You have a new connection. View details at https://www.linkedin.com/notifications",0
https://www.netflix.com/notifications,New shows added to your list,"Hi Jordan, New shows added to your list. View details at https://www.netflix.com/notifications",0
http://amazon-secure.ml/login,Your Amazon account needs verification,"Dear customer, Your amazon account has been suspended due to unusual activity. Within 48 hours to verify your account. Provide your password.",1
https://www.techcrunch.com,TechCrunch Weekly Newsletter - Tech News,Here are this week's top stories from TechCrunch. Read more at https://www.techcrunch.com,0
https://www.theverge.com,The Verge Weekly Newsletter - Latest Articles,Here are this week's top stories from The Verge. Read more at https://www.theverge.com,0
https://www.linkedin.com/notifications,You have a new connection,"Hi Taylor, You have a new connection. View details at https://www.linkedin.com/notifications",0
https://account.login.secure.microsoft-verify.com,Action Required: Microsoft Account,"Dear valued customer, We detected suspicious login attempts on your microsoft account. Click here suspended to secure your account.",1
https://tinyurl.com/abc123,Bankofamerica Security Alert,"Dear valued customer, We detected suspicious login attempts on your bankofamerica account. Click here hurry to secure your account.",1
https://lnkd.in/xyz789,Bankofamerica Security Alert,"Dear user, Your bankofamerica account will be closed within 48 hours unless you verify your identity. Enter your full name.",1
https://tinyurl.com/xyz789,Americanexpress Security Alert,"Dear user, Your americanexpress account will be closed within 24 hours unless you verify your identity. Enter your date of birth.",1
http://ccitibank.com/verify,Citibank - Immediate Action Required,"Dear valued customer, We detected suspicious login attempts on your citibank account. Click here suspended to secure your account.",1
https://secure.verify.account.citibank-verify.com,Action Required: Citibank Account,"Dear valued customer, We detected suspicious login attempts on your citibank account. Click here confirm now to secure your account.",1
https://www.ebay.com/orders,Your Ebay order confirmation #346374,"Hi John Smith, Thank you for your order. Your package will arrive on Dec 17. Track your order at https://www.ebay.com/orders",0
https://www.twitter.com/notifications,New follower notification,"Hi Morgan, New follower notification. View details at https://www.twitter.com/notifications",0
https://www.linkedin.com/notifications,You have a new connection,"Hi Alex, You have a new connection. View details at https://www.linkedin.com/notifications",0
https://buff.ly/1a2b3c,Target Security Alert,"Dear valued customer, We detected suspicious login attempts on your target account. Click here verify now to secure your account.",1
https://update.secure.verify.apple-verify.com,Action Required: Apple Account,"Dear valued customer, We detected suspicious login attempts on your apple account. Click here respond immediately to secure your account.",1
https://update.secure.login.target-verify.com,Action Required: Target Account,"Dear user, Your target account will be closed within 48 hours unless you verify your identity. Enter your verification code.",1
https://www.techcrunch.com,TechCrunch Weekly Newsletter - Top Stories,Here are this week's top stories from TechCrunch. Read more at https://www.techcrunch.com,0
https://account.secure.login.apple-verify.com,Action Required: Apple Account,I hope this message finds you well. We are writing to inform you that your apple account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://www.walmart.com/orders,Your Walmart order confirmation #962287,"Hi Michael Chen, Thank you for your order. Your package will arrive on Dec 16. Track your order at https://www.walmart.com/orders",0
https://www.walmart.com/orders,Your Walmart order confirmation #119739,"Hi Emily Davis, Thank you for your order. Your package will arrive on Dec 16. Track your order at https://www.walmart.com/orders",0
https://www.medium.com,Medium Weekly Newsletter - Latest Articles,Here are this week's top stories from Medium. Read more at https://www.medium.com,0
http://ebay-secure.download/login,Your Ebay account needs verification,"Dear customer, Your ebay account has been suspended due to unusual activity. Within 48 hours to verify your account. Provide your password.",1
https://secure.verify.login.paypal-verify.com,Action Required: Paypal Account,"Dear user, Your paypal account will be closed within 48 hours unless you verify your identity. Enter your ssn.",1
http://americanexpress2.com/verify,Americanexpress - Immediate Action Required,I hope this message finds you well. We are writing to inform you that your americanexpress account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
http://aamaazon.com/verify,Amazon - Immediate Action Required,"Dear user, Your amazon account will be closed within 48 hours unless you verify your identity. Enter your cvv.",1
http://25.153.77.189/ebay/login,Security Alert - Ebay,"Dear user, Your ebay account will be closed within 24 hours unless you verify your identity. Enter your full name.",1
http://116.245.153.216/walmart/login,Security Alert - Walmart,"Dear user, Your walmart account will be closed within 48 hours unless you verify your identity. Enter your password.",1
https://www.twitter.com/notifications,New follower notification,"Hi Alex, New follower notification. View details at https://www.twitter.com/notifications",0
https://www.theverge.com,The Verge Weekly Newsletter - Tech News,Here are this week's top stories from The Verge. Read more at https://www.theverge.com,0
https://www.twitter.com/notifications,New follower notification,"Hi Taylor, New follower notification. View details at https://www.twitter.com/notifications",0
http://204.189.203.74/facebook/login,Urgent: Facebook Account Suspended,"Dear valued customer, We detected suspicious login attempts on your facebook account. Click here last chance to secure your account.",1
https://www.target.com/orders,Your Target order confirmation #650409,"Hi Emily Davis, Thank you for your order. Your package will arrive on Dec 17. Track your order at https://www.target.com/orders",0
http://bankofam3rica.com/verify,Bankofamerica - Immediate Action Required,"Dear valued customer, We detected suspicious login attempts on your bankofamerica account. Click here hurry to secure your account.",1
https://goo.gl/1a2b3c,Citibank Security Alert,"Dear customer, Your citibank account has been suspended due to unusual activity. Urgent to verify your account. Provide your SSN.",1
https://short.link/1a2b3c,Google Security Alert,I hope this message finds you well. We are writing to inform you that your google account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
http://wellsfargo-secure.racing/login,Your Wellsfargo account needs verification,I hope this message finds you well. We are writing to inform you that your wellsfargo account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://ow.ly/abc123,Facebook Security Alert,"Dear valued customer, We detected suspicious login attempts on your facebook account. Click here confirm now to secure your account.",1
https://www.linkedin.com/notifications,You have a new connection,"Hi Jordan, You have a new connection. View details at https://www.linkedin.com/notifications",0
https://www.substack.com,Substack Weekly Newsletter - Tech News,Here are this week's top stories from Substack. Read more at https://www.substack.com,0
http://amazon-secure.tk/login,Your Amazon account needs verification,"Dear customer, Your amazon account has been suspended due to unusual activity. Hurry to verify your account. Provide your SSN.",1
https://www.medium.com,Medium Weekly Newsletter - Latest Articles,Here are this week's top stories from Medium. Read more at https://www.medium.com,0
https://www.substack.com,Substack Weekly Newsletter - Tech News,Here are this week's top stories from Substack. Read more at https://www.substack.com,0
https://account.login.secure.americanexpress-verify.com,Action Required: Americanexpress Account,"Dear valued customer, We detected suspicious login attempts on your americanexpress account. Click here account will be closed to secure your account.",1
https://www.github.com/notifications,New issue in your repository,"Hi Morgan, New issue in your repository. View details at https://www.github.com/notifications",0
https://www.twitter.com/notifications,New follower notification,"Hi Morgan, New follower notification. View details at https://www.twitter.com/notifications",0
https://www.amazon.com/orders,Your Amazon order confirmation #866041,"Hi John Smith, Thank you for your order. Your package will arrive on Dec 16. Track your order at https://www.amazon.com/orders",0
http://microsoft.com/verify,Microsoft - Immediate Action Required,"Dear valued customer, We detected suspicious login attempts on your microsoft account. Click here confirm now to secure your account.",1
http://twitt3r.com/verify,Twitter - Immediate Action Required,"Dear customer, Your twitter account has been suspended due to unusual activity. Act now to verify your account. Provide your credit card.",1
https://goo.gl/1a2b3c,Microsoft Security Alert,I hope this message finds you well. We are writing to inform you that your microsoft account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
http://ebay-secure.work/login,Your Ebay account needs verification,I hope this message finds you well. We are writing to inform you that your ebay account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://www.linkedin.com/notifications,You have a new connection,"Hi Taylor, You have a new connection. View details at https://www.linkedin.com/notifications",0
https://myaccount.microsoft.com/security,Security alert for your Microsoft Account,"Hi Pat Wilson, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.microsoft.com/security",0
http://citibank-secure.stream/login,Your Citibank account needs verification,"Dear valued customer, We detected suspicious login attempts on your citibank account. Click here hurry to secure your account.",1
http://linkedin1.com/verify,Linkedin - Immediate Action Required,"Dear customer, Your linkedin account has been suspended due to unusual activity. Urgent to verify your account. Provide your account number.",1
https://www.amazon.com/orders,Your Amazon order confirmation #859806,"Hi Sarah Johnson, Thank you for your order. Your package will arrive on Dec 17. Track your order at https://www.amazon.com/orders",0
http://70.95.232.132/citibank/login,Security Alert - Citibank,I hope this message finds you well. We are writing to inform you that your citibank account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://myaccount.google.com/security,Security alert for your Google Account,"Hi Chris Lee, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.google.com/security",0
https://secure.verify.account.instagram-verify.com,Action Required: Instagram Account,"Dear valued customer, We detected suspicious login attempts on your instagram account. Click here confirm now to secure your account.",1
https://myaccount.google.com/security,Security alert for your Google Account,"Hi Pat Wilson, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.google.com/security",0
http://109.67.166.17/wellsfargo/login,Security Alert - Wellsfargo,"Dear user, Your wellsfargo account will be closed within 24 hours unless you verify your identity. Enter your routing number.",1
https://update.verify.account.paypal-verify.com,Action Required: Paypal Account,I hope this message finds you well. We are writing to inform you that your paypal account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://short.link/xyz789,Walmart Security Alert,"Dear user, Your walmart account will be closed within 24 hours unless you verify your identity. Enter your social security.",1
https://www.amazon.com/orders,Your Amazon order confirmation #214244,"Hi Emily Davis, Thank you for your order. Your package will arrive on Dec 17. Track your order at https://www.amazon.com/orders",0
http://169.182.251.104/linkedin/login,Verify Your Linkedin Account,"Dear customer, Your linkedin account has been suspended due to unusual activity. Locked to verify your account. Provide your SSN.",1
https://myaccount.google.com/security,Security alert for your Google Account,"Hi Pat Wilson, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.google.com/security",0
https://login.secure.update.microsoft-verify.com,Action Required: Microsoft Account,I hope this message finds you well. We are writing to inform you that your microsoft account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://myaccount.google.com/security,Security alert for your Google Account,"Hi Chris Lee, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.google.com/security",0
https://www.theverge.com,The Verge Weekly Newsletter - Top Stories,Here are this week's top stories from The Verge. Read more at https://www.theverge.com,0
https://ow.ly/1a2b3c,Linkedin Security Alert,"Dear user, Your linkedin account will be closed within 24 hours unless you verify your identity. Enter your ssn.",1
https://www.target.com/orders,Your Target order confirmation #836684,"Hi Michael Chen, Thank you for your order. Your package will arrive on Dec 17. Track your order at https://www.target.com/orders",0
http://229.42.6.6/bankofamerica/login,Urgent: Bankofamerica Account Suspended,"Dear customer, Your bankofamerica account has been suspended due to unusual activity. Urgent to verify your account. Provide your credit card.",1
https://www.walmart.com/orders,Your Walmart order confirmation #491007,"Hi Emily Davis, Thank you for your order. Your package will arrive on Dec 17. Track your order at https://www.walmart.com/orders",0
https://www.target.com/orders,Your Target order confirmation #730767,"Hi Sarah Johnson, Thank you for your order. Your package will arrive on Dec 16. Track your order at https://www.target.com/orders",0
http://microsoft.com/verify,Microsoft - Immediate Action Required,"Dear customer, Your microsoft account has been suspended due to unusual activity. Account will be closed to verify your account. Provide your account number.",1
https://www.netflix.com/notifications,New shows added to your list,"Hi Morgan, New shows added to your list. View details at https://www.netflix.com/notifications",0
https://www.linkedin.com/notifications,You have a new connection,"Hi Taylor, You have a new connection. View details at https://www.linkedin.com/notifications",0
http://6.146.217.84/bankofamerica/login,Security Alert - Bankofamerica,I hope this message finds you well. We are writing to inform you that your bankofamerica account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
http://bbankofamerica.com/verify,Bankofamerica - Immediate Action Required,I hope this message finds you well. We are writing to inform you that your bankofamerica account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
http://2.93.217.55/instagram/login,Security Alert - Instagram,"Dear valued customer, We detected suspicious login attempts on your instagram account. Click here action required to secure your account.",1
http://199.112.102.4/microsoft/login,Verify Your Microsoft Account,I hope this message finds you well. We are writing to inform you that your microsoft account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://www.techcrunch.com,TechCrunch Weekly Newsletter - Top Stories,Here are this week's top stories from TechCrunch. Read more at https://www.techcrunch.com,0
https://www.linkedin.com/notifications,You have a new connection,"Hi Morgan, You have a new connection. View details at https://www.linkedin.com/notifications",0
https://myaccount.apple.com/security,Security alert for your Apple Account,"Hi Sam Brown, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.apple.com/security",0
https://myaccount.microsoft.com/security,Security alert for your Microsoft Account,"Hi Sam Brown, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.microsoft.com/security",0
https://www.twitter.com/notifications,New follower notification,"Hi Morgan, New follower notification. View details at https://www.twitter.com/notifications",0
http://instagram-secure.com/verify,Instagram - Immediate Action Required,I hope this message finds you well. We are writing to inform you that your instagram account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://myaccount.apple.com/security,Security alert for your Apple Account,"Hi Pat Wilson, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.apple.com/security",0
https://www.netflix.com/notifications,New shows added to your list,"Hi Taylor, New shows added to your list. View details at https://www.netflix.com/notifications",0
http://netflix.com/verify,Netflix - Immediate Action Required,"Dear customer, Your netflix account has been suspended due to unusual activity. Account will be closed to verify your account. Provide your password.",1
https://myaccount.google.com/security,Security alert for your Google Account,"Hi Sam Brown, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.google.com/security",0
http://netflix.com/verify,Netflix - Immediate Action Required,"Dear valued customer, We detected suspicious login attempts on your netflix account. Click here respond immediately to secure your account.",1
https://www.walmart.com/orders,Your Walmart order confirmation #604485,"Hi Emily Davis, Thank you for your order. Your package will arrive on Dec 17. Track your order at https://www.walmart.com/orders",0
http://wellsfargo-secure.tk/login,Your Wellsfargo account needs verification,I hope this message finds you well. We are writing to inform you that your wellsfargo account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://login.secure.verify.target-verify.com,Action Required: Target Account,"Dear valued customer, We detected suspicious login attempts on your target account. Click here urgent to secure your account.",1
http://faceb00k.com/verify,Facebook - Immediate Action Required,"Dear customer, Your facebook account has been suspended due to unusual activity. Hurry to verify your account. Provide your password.",1
http://netflix.com/verify,Netflix - Immediate Action Required,"Dear valued customer, We detected suspicious login attempts on your netflix account. Click here within 24 hours to secure your account.",1
https://myaccount.microsoft.com/security,Security alert for your Microsoft Account,"Hi Sam Brown, We noticed a new sign-in to your account from a Windows device in New York. If this was you, you don't need to do anything. If not, review your account activity at https://myaccount.microsoft.com/security",0
https://account.secure.update.apple-verify.com,Action Required: Apple Account,"Dear customer, Your apple account has been suspended due to unusual activity. Immediately to verify your account. Provide your credit card.",1
https://www.substack.com,Substack Weekly Newsletter - Tech News,Here are this week's top stories from Substack. Read more at https://www.substack.com,0
https://account.update.verify.facebook-verify.com,Action Required: Facebook Account,I hope this message finds you well. We are writing to inform you that your facebook account requires verification. Please be advised that failure to complete this process may result in service interruption.,1
https://lnkd.in/1a2b3c,Citibank Security Alert,"Dear valued customer, We detected suspicious login attempts on your citibank account. Click here suspended to secure your account.",1
https://www.techcrunch.com,TechCrunch Weekly Newsletter - Top Stories,Here are this week's top stories from TechCrunch. Read more at https://www.techcrunch.com,0
https://www.medium.com,Medium Weekly Newsletter - Top Stories,Here are this week's top stories from Medium. Read more at https://www.medium.com,0
https://www.github.com/notifications,New issue in your repository,"Hi Jordan, New issue in your repository. View details at https://www.github.com/notifications",0
